index_id,index_description,region_id,region_name,base_year,year,month,price_index,mon,yoy,aoa
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2019,10,102.77,-0.15,0.26,0.94
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2019,11,102.66,-0.11,0.33,0.89
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2019,12,102.67,0.01,0.89,0.88
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2020,1,102.83,0.16,0.98,0.98
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2020,2,102.76,-0.07,0.71,0.84
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2020,3,102.04,-0.7,-0.34,0.44
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2020,4,100.06,-1.94,-2.66,-0.33
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2020,5,99.91,-0.15,-3.3,-0.93
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2020,6,101.47,1.56,-1.58,-1.04
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2020,7,102.23,0.75,-0.9,-1.02
0,รวมทุกรายการ,0,กรุงเทพมหานครและปริมณฑล,2015,2020,8,102.47,0.23,-0.44,-0.94
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,1,101.28,-0.11,1.38,1.38
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,2,101.07,-0.21,0.68,1.03
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,3,100.59,-0.47,0.5,0.85
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,4,100.94,0.35,-0.38,0.54
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,5,101.24,0.3,-1.43,0.14
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,6,101.75,0.5,-0.76,-0.01
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,7,101.29,-0.45,-0.79,-0.12
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,8,101.17,-0.12,-1.13,-0.25
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,9,101.84,0.66,-0.08,-0.24
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,10,102.08,0.24,0.24,-0.18
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,11,101.62,-0.45,-0.16,-0.19
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2017,12,101.44,-0.18,0.05,-0.17
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,1,101.47,0.03,0.19,0.19
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,2,101.25,-0.22,0.18,0.18
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,3,100.96,-0.29,0.37,0.25
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,4,101.97,1,1.02,0.44
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,5,102.46,0.48,1.21,0.59
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,6,102.23,-0.22,0.47,0.56
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,7,101.87,-0.35,0.57,0.56
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,8,102.56,0.68,1.37,0.67
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,9,103.13,0.56,1.27,0.74
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,10,103.15,0.02,1.05,0.77
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,11,103.54,0.38,1.89,0.88
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2018,12,103.09,-0.43,1.63,0.94
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,1,103.56,0.46,2.06,2.06
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,2,103.74,0.17,2.46,2.26
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,3,103.94,0.19,2.95,2.49
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,4,104.45,0.49,2.43,2.48
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,5,105.47,0.98,2.94,2.57
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,6,105.68,0.2,3.37,2.7
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,7,105.75,0.07,3.81,2.87
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,8,105.23,-0.49,2.6,2.83
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,9,105.05,-0.17,1.86,2.72
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,10,104.84,-0.2,1.64,2.61
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,11,104.53,-0.3,0.96,2.46
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2019,12,104.47,-0.06,1.34,2.37
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2020,1,104.98,0.49,1.37,1.37
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2020,2,105.21,0.22,1.42,1.4
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2020,3,104.96,-0.24,0.98,1.25
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2020,4,105.03,0.07,0.56,1.09
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2020,5,104.96,-0.07,-0.48,0.77
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2020,6,105.28,0.3,-0.38,0.57
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2020,7,105.85,0.54,0.09,0.5
1E+15,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,0,กรุงเทพมหานครและปริมณฑล,2015,2020,8,106.47,0.59,1.18,0.58
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,1,101.23,-0.22,1.55,1.55
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,2,100.72,-0.5,0.06,0.81
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,3,99.65,-1.06,-0.61,0.33
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,4,100.38,0.73,-1.76,-0.2
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,5,101.06,0.68,-3.74,-0.93
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,6,102.07,1,-1.9,-1.1
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,7,100.97,-1.08,-1.98,-1.22
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,8,100.27,-0.69,-3.05,-1.46
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,9,101.77,1.5,-0.79,-1.38
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,10,102.32,0.54,-0.05,-1.25
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,11,101.27,-1.03,-0.94,-1.22
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2017,12,100.67,-0.59,-0.77,-1.18
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,1,100.68,0.01,-0.54,-0.54
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,2,100,-0.68,-0.71,-0.63
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,3,99.39,-0.61,-0.26,-0.51
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,4,101.54,2.16,1.16,-0.1
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,5,102.21,0.66,1.14,0.15
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,6,101.4,-0.79,-0.66,0.02
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,7,100.57,-0.82,-0.4,-0.04
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,8,102.13,1.55,1.85,0.2
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,9,102.36,0.23,0.58,0.24
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,10,102.15,-0.21,-0.17,0.2
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,11,103,0.83,1.71,0.34
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2018,12,101.97,-1,1.29,0.42
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,1,102.88,0.89,2.19,2.19
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,2,103.28,0.39,3.28,2.73
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,3,103.77,0.47,4.41,3.29
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,4,104.86,1.05,3.27,3.29
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,5,107.25,2.28,4.93,3.62
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,6,107.7,0.42,6.21,4.05
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,7,107.42,-0.26,6.81,4.44
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,8,106.11,-1.22,3.9,4.38
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,9,105.56,-0.52,3.13,4.24
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,10,105.09,-0.45,2.88,4.1
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,11,104.37,-0.69,1.33,3.85
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2019,12,104.17,-0.19,2.16,3.71
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2020,1,105.27,1.06,2.32,2.32
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2020,2,105.66,0.37,2.3,2.32
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2020,3,105.11,-0.52,1.29,1.97
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2020,4,105.4,0.28,0.51,1.6
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2020,5,105.09,-0.29,-2.01,0.86
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2020,6,105.84,0.71,-1.73,0.42
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2020,7,106.67,0.78,-0.7,0.26
1.1E+15,อาหารปรุงที่บ้าน,0,กรุงเทพมหานครและปริมณฑล,2015,2020,8,108.04,1.28,1.82,0.46
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,1,97.09,-0.46,-2.9,-2.9
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,2,97.06,-0.03,-2.51,-2.71
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,3,96.34,-0.74,-3.32,-2.91
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,4,97.14,0.83,-2.14,-2.72
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,5,96.51,-0.65,-2.66,-2.7
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,6,96.15,-0.37,-2.58,-2.69
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,7,95.28,-0.9,-3.59,-2.82
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,8,94.88,-0.42,-4.18,-2.98
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,9,94.98,0.11,-3.99,-3.09
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,10,95.61,0.66,-3.02,-3.1
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,11,97.33,1.8,-0.6,-2.86
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2017,12,97.04,-0.3,-0.51,-2.68
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,1,97.25,0.22,0.16,0.16
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,2,97.34,0.09,0.29,0.23
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,3,99,1.71,2.76,1.06
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,4,100.73,1.75,3.7,1.72
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,5,101.16,0.43,4.82,2.34
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,6,101.9,0.73,5.98,2.94
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,7,102.34,0.43,7.41,3.57
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,8,102.94,0.59,8.49,4.17
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,9,103.75,0.79,9.23,4.73
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,10,104.36,0.59,9.15,5.18
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,11,104.33,-0.03,7.19,5.35
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2018,12,104.41,0.08,7.59,5.56
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,1,104.73,0.31,7.69,7.69
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,2,104.54,-0.18,7.4,7.54
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,3,104.91,0.35,5.97,7.02
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,4,104.61,-0.29,3.85,6.21
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,5,105.73,1.07,4.52,5.85
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,6,106.04,0.29,4.06,5.55
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,7,105.46,-0.55,3.05,5.19
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,8,105.75,0.27,2.73,4.87
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,9,106.65,0.85,2.8,4.64
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,10,106.8,0.14,2.34,4.39
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,11,106.98,0.17,2.54,4.22
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2019,12,106.82,-0.15,2.31,4.05
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2020,1,106.56,-0.24,1.75,1.75
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2020,2,106.9,0.32,2.26,2
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2020,3,106.89,-0.01,1.89,1.96
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2020,4,106.08,-0.76,1.41,1.82
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2020,5,105.25,-0.78,-0.45,1.37
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2020,6,106.04,0.75,0,1.14
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2020,7,106.23,0.18,0.73,1.07
1.11E+15,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,0,กรุงเทพมหานครและปริมณฑล,2015,2020,8,105.97,-0.24,0.21,0.97
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,1,96.43,-0.21,-3.57,-3.57
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,2,96.02,-0.43,-3.63,-3.6
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,3,94.92,-1.15,-4.76,-3.99
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,4,95.99,1.13,-3.09,-3.77
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,5,95.02,-1.01,-4.02,-3.81
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,6,94.56,-0.48,-3.79,-3.81
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,7,93.52,-1.1,-5.11,-3.99
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,8,92.62,-0.96,-6.15,-4.26
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,9,92.83,0.23,-5.85,-4.43
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,10,93.52,0.74,-4.66,-4.47
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,11,95.91,2.56,-1.31,-4.18
1.111E+15,ข้าว,0,กรุงเทพมหานครและปริมณฑล,2015,2017,12,95.3,-0.64,-1.38,-3.95
